,city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
34732,Heddesheim,Heddesheim,49.5053,8.6033,Germany,DE,DEU,Baden-Württemberg,,11859.0,1276190557
34767,Erkner,Erkner,52.4167,13.75,Germany,DE,DEU,Brandenburg,,11935.0,1276566171
34776,Rielasingen-Worblingen,Rielasingen-Worblingen,47.7347,8.8401,Germany,DE,DEU,Baden-Württemberg,,11995.0,1276133236
34783,Twistringen,Twistringen,52.8,8.65,Germany,DE,DEU,Niedersachsen,,12527.0,1276091874
34816,Edemissen,Edemissen,52.3667,10.2667,Germany,DE,DEU,Niedersachsen,,12502.0,1276000727
34819,Durmersheim,Durmersheim,48.9383,8.2769,Germany,DE,DEU,Baden-Württemberg,,12160.0,1276764193
34844,Wietmarschen,Wietmarschen,52.5331,7.1331,Germany,DE,DEU,Niedersachsen,,12507.0,1276669327
34863,Anklam,Anklam,53.85,13.6833,Germany,DE,DEU,Mecklenburg-Vorpommern,,12385.0,1276192154
34880,Neuenburg am Rhein,Neuenburg am Rhein,47.8147,7.5619,Germany,DE,DEU,Baden-Württemberg,,12314.0,1276286003
34881,Linkenheim-Hochstetten,Linkenheim-Hochstetten,49.1261,8.41,Germany,DE,DEU,Baden-Württemberg,,12081.0,1276585901
34936,Lindenberg im Allgäu,Lindenberg im Allgau,47.6,9.9,Germany,DE,DEU,Bayern,,11585.0,1276413375
34941,Leutenbach,Leutenbach,48.8883,9.3914,Germany,DE,DEU,Baden-Württemberg,,11762.0,1276324506
34961,Preußisch Oldendorf,Preussisch Oldendorf,52.2833,8.5,Germany,DE,DEU,Nordrhein-Westfalen,,12375.0,1276631008
34963,Frohburg,Frohburg,51.0561,12.555,Germany,DE,DEU,Sachsen,,12470.0,1276859230
34993,Bad Windsheim,Bad Windsheim,49.5,10.4167,Germany,DE,DEU,Bayern,,12382.0,1276120612
34996,Ebersberg,Ebersberg,48.0833,11.9667,Germany,DE,DEU,Bayern,minor,12239.0,1276452047
35051,Vilsbiburg,Vilsbiburg,48.45,12.35,Germany,DE,DEU,Bayern,,12325.0,1276843205
35076,Jüterbog,Juterbog,51.9933,13.0728,Germany,DE,DEU,Brandenburg,,12423.0,1276769458
35086,Möglingen,Moglingen,48.8883,9.1292,Germany,DE,DEU,Baden-Württemberg,,11361.0,1276353037
35087,Bad Sassendorf,Bad Sassendorf,51.5831,8.1667,Germany,DE,DEU,Nordrhein-Westfalen,,12294.0,1276292004
35102,Hessisch Lichtenau,Hessisch Lichtenau,51.2,9.7167,Germany,DE,DEU,Hessen,,12360.0,1276002742
35123,Emstek,Emstek,52.8167,8.15,Germany,DE,DEU,Niedersachsen,,12351.0,1276929642
35125,Gladenbach,Gladenbach,50.7681,8.5828,Germany,DE,DEU,Hessen,,12294.0,1276762551
35150,Gaildorf,Gaildorf,49.0,9.7667,Germany,DE,DEU,Baden-Württemberg,,12268.0,1276657591
35157,Murnau am Staffelsee,Murnau am Staffelsee,47.6833,11.2,Germany,DE,DEU,Bayern,,12128.0,1276454269
35159,Teningen,Teningen,48.1269,7.8103,Germany,DE,DEU,Baden-Württemberg,,12145.0,1276711820
35184,Enkesen,Enkesen,51.5006,7.975,Germany,DE,DEU,Nordrhein-Westfalen,,12197.0,1276726975
35212,Issum,Issum,51.5389,6.4236,Germany,DE,DEU,Nordrhein-Westfalen,,12201.0,1276091414
35242,Pößneck,Possneck,50.7,11.6,Germany,DE,DEU,Thüringen,,11924.0,1276601734
35247,Harrislee,Harrislee,54.7972,9.3764,Germany,DE,DEU,Schleswig-Holstein,,11779.0,1276177135
35261,Bad Fallingbostel,Bad Fallingbostel,52.8675,9.6967,Germany,DE,DEU,Niedersachsen,minor,12209.0,1276618111
35287,Ludwigslust,Ludwigslust,53.3244,11.4972,Germany,DE,DEU,Mecklenburg-Vorpommern,,12233.0,1276582763
35309,Jork,Jork,53.5344,9.6817,Germany,DE,DEU,Niedersachsen,,12183.0,1276599000
35317,Maxhütte-Haidhof,Maxhutte-Haidhof,49.2,12.1,Germany,DE,DEU,Bayern,,12027.0,1276703973
35334,Bad Freienwalde,Bad Freienwalde,52.7856,14.0325,Germany,DE,DEU,Brandenburg,,12268.0,1276111750
35350,Titisee-Neustadt,Titisee-Neustadt,47.9122,8.2147,Germany,DE,DEU,Baden-Württemberg,,12216.0,1276001947
35351,Egelsbach,Egelsbach,49.9694,8.6667,Germany,DE,DEU,Hessen,,11583.0,1276317515
35380,Meitingen,Meitingen,48.5333,10.8333,Germany,DE,DEU,Bayern,,11936.0,1276827144
35395,Hagenow,Hagenow,53.4167,11.1833,Germany,DE,DEU,Mecklenburg-Vorpommern,,12146.0,1276783883
35401,Nordstemmen,Nordstemmen,52.1605,9.7839,Germany,DE,DEU,Niedersachsen,,12123.0,1276522767
35433,Lehre,Lehre,52.3167,10.6667,Germany,DE,DEU,Niedersachsen,,12135.0,1276041656
35452,Laichingen,Laichingen,48.4897,9.6861,Germany,DE,DEU,Baden-Württemberg,,12118.0,1276291281
35479,Zeuthen,Zeuthen,52.3667,13.6167,Germany,DE,DEU,Brandenburg,,11381.0,1276555681
35484,Lauffen am Neckar,Lauffen am Neckar,49.0833,9.15,Germany,DE,DEU,Baden-Württemberg,,11755.0,1276145495
35487,Leingarten,Leingarten,49.15,9.1167,Germany,DE,DEU,Baden-Württemberg,,11772.0,1276343480
35498,Burladingen,Burladingen,48.2903,9.1094,Germany,DE,DEU,Baden-Württemberg,,12169.0,1276159850
35501,Tholey,Tholey,49.4833,7.0333,Germany,DE,DEU,Saarland,,12059.0,1276082414
35504,Essenbach,Essenbach,48.6167,12.2167,Germany,DE,DEU,Bayern,,12120.0,1276545666
35523,Oberschleißheim,Oberschleissheim,48.25,11.5667,Germany,DE,DEU,Bayern,,11864.0,1276407892
35571,Korb,Korb,48.8417,9.3611,Germany,DE,DEU,Baden-Württemberg,,10942.0,1276683621
35576,Wolgast,Wolgast,54.05,13.7667,Germany,DE,DEU,Mecklenburg-Vorpommern,,12028.0,1276669762
35593,Dinkelsbühl,Dinkelsbuhl,49.0708,10.3194,Germany,DE,DEU,Bayern,,12053.0,1276514661
35603,Mettlach,Mettlach,49.4917,6.5972,Germany,DE,DEU,Saarland,,12049.0,1276284656
35625,Neuenrade,Neuenrade,51.2839,7.78,Germany,DE,DEU,Nordrhein-Westfalen,,11982.0,1276329110
35653,Mettingen,Mettingen,52.3167,7.7806,Germany,DE,DEU,Nordrhein-Westfalen,,11883.0,1276290048
35657,Zwönitz,Zwonitz,50.6167,12.8,Germany,DE,DEU,Sachsen,,11993.0,1276062398
35662,Unterföhring,Unterfohring,48.1917,11.6528,Germany,DE,DEU,Bayern,,11296.0,1276741944
35682,Havixbeck,Havixbeck,51.9778,7.4167,Germany,DE,DEU,Nordrhein-Westfalen,,11940.0,1276193299
35697,Nußloch,Nussloch,49.3236,8.6939,Germany,DE,DEU,Baden-Württemberg,,11325.0,1276967594
35702,Planegg,Planegg,48.1047,11.4306,Germany,DE,DEU,Bayern,,11126.0,1276760945
35709,Schwieberdingen,Schwieberdingen,48.8778,9.075,Germany,DE,DEU,Baden-Württemberg,,11383.0,1276325701
35726,Denkendorf,Denkendorf,48.6958,9.3175,Germany,DE,DEU,Baden-Württemberg,,11277.0,1276329387
35755,Rosdorf,Rosdorf,51.5,9.9,Germany,DE,DEU,Niedersachsen,,11949.0,1276587321
35757,Zetel,Zetel,53.4197,7.9742,Germany,DE,DEU,Niedersachsen,,11981.0,1276995932
35768,Perleberg,Perleberg,53.0667,11.8667,Germany,DE,DEU,Brandenburg,minor,12035.0,1276426476
35858,Welver,Welver,51.6167,7.9583,Germany,DE,DEU,Nordrhein-Westfalen,,11940.0,1276989258
35872,Büdelsdorf,Budelsdorf,54.3167,9.6833,Germany,DE,DEU,Schleswig-Holstein,,10456.0,1276054085
35875,Neustadt,Neustadt,51.0239,14.2167,Germany,DE,DEU,Sachsen,,11926.0,1276897254
35881,Oestrich-Winkel,Oestrich-Winkel,50.0,8.0,Germany,DE,DEU,Rheinland-Pfalz,,11869.0,1276526238
35899,Kissing,Kissing,48.3,10.9833,Germany,DE,DEU,Bayern,,11556.0,1276554705
35914,Weeze,Weeze,51.6267,6.1967,Germany,DE,DEU,Nordrhein-Westfalen,,11900.0,1276950417
35929,Wildau,Wildau,52.3167,13.6333,Germany,DE,DEU,Brandenburg,,10848.0,1276865619
35939,Apen,Apen,53.2214,7.8097,Germany,DE,DEU,Niedersachsen,,11883.0,1276951356
35961,Osterhofen,Osterhofen,48.7019,13.02,Germany,DE,DEU,Bayern,,11920.0,1276874172
36009,Sassenburg,Sassenburg,52.5167,10.6333,Germany,DE,DEU,Niedersachsen,,11872.0,1276886023
36033,Hildburghausen,Hildburghausen,50.4167,10.75,Germany,DE,DEU,Thüringen,minor,11836.0,1276098756
36035,Lichtenstein,Lichtenstein,50.7564,12.6317,Germany,DE,DEU,Sachsen,,11285.0,1276704122
36048,Geisenheim,Geisenheim,49.9844,7.9672,Germany,DE,DEU,Hessen,,11704.0,1276461244
36053,Diez,Diez,50.3708,8.0158,Germany,DE,DEU,Rheinland-Pfalz,,11092.0,1276836214
36096,Bad Dürrenberg,Bad Durrenberg,51.2833,12.0667,Germany,DE,DEU,Sachsen-Anhalt,,11643.0,1276847644
36106,Drolshagen,Drolshagen,51.0333,7.7667,Germany,DE,DEU,Nordrhein-Westfalen,,11779.0,1276163887
36113,Möhnesee,Mohnesee,51.4958,8.1306,Germany,DE,DEU,Nordrhein-Westfalen,,11852.0,1276279418
36133,Mülheim-Kärlich,Mulheim-Karlich,50.3869,7.4953,Germany,DE,DEU,Rheinland-Pfalz,,11248.0,1276940149
36169,Miesbach,Miesbach,47.7833,11.8333,Germany,DE,DEU,Bayern,minor,11562.0,1276609193
36178,Burgthann,Burgthann,49.3563,11.3176,Germany,DE,DEU,Bayern,,11614.0,1276619152
36186,Langgöns,Langgons,50.5,8.6667,Germany,DE,DEU,Hessen,,11683.0,1276380215
36199,Höhenkirchen-Siegertsbrunn,Hohenkirchen-Siegertsbrunn,48.0167,11.7333,Germany,DE,DEU,Bayern,,11166.0,1276421058
36237,Rangsdorf,Rangsdorf,52.2831,13.4331,Germany,DE,DEU,Brandenburg,,11540.0,1276090863
36249,Bopfingen,Bopfingen,48.8569,10.3522,Germany,DE,DEU,Baden-Württemberg,,11727.0,1276407317
36255,Rodenbach,Rodenbach,50.15,9.0333,Germany,DE,DEU,Hessen,,11204.0,1276944139
36274,Gerstetten,Gerstetten,48.6225,10.0206,Germany,DE,DEU,Baden-Württemberg,,11737.0,1276822325
36275,Coswig,Coswig,51.8833,12.4333,Germany,DE,DEU,Sachsen-Anhalt,,11824.0,1276417362
36277,Oberderdingen,Oberderdingen,49.0625,8.8019,Germany,DE,DEU,Baden-Württemberg,,11517.0,1276945487
36300,Monschau,Monschau,50.56,6.2564,Germany,DE,DEU,Nordrhein-Westfalen,,11726.0,1276023228
36304,Wolnzach,Wolnzach,48.6,11.6167,Germany,DE,DEU,Bayern,,11719.0,1276311526
36309,Hauzenberg,Hauzenberg,48.65,13.6333,Germany,DE,DEU,Bayern,,11703.0,1276386776
36337,Mömbris,Mombris,50.0667,9.1667,Germany,DE,DEU,Bayern,,11507.0,1276210948
36357,Überherrn,Uberherrn,49.25,6.7,Germany,DE,DEU,Saarland,,11487.0,1276864490
36391,Scharbeutz,Scharbeutz,54.0214,10.7456,Germany,DE,DEU,Schleswig-Holstein,,11580.0,1276805857
36445,Raesfeld,Raesfeld,51.7667,6.8333,Germany,DE,DEU,Nordrhein-Westfalen,,11574.0,1276150873
36488,Sinzheim,Sinzheim,48.7619,8.1669,Germany,DE,DEU,Baden-Württemberg,,11351.0,1276428146
36494,Wolmirstedt,Wolmirstedt,52.2519,11.6297,Germany,DE,DEU,Sachsen-Anhalt,,11536.0,1276525433
36502,Peiting,Peiting,47.8,10.9333,Germany,DE,DEU,Bayern,,11588.0,1276001531
36505,Raubling,Raubling,47.7881,12.1047,Germany,DE,DEU,Bayern,,11485.0,1276126414
36527,Harsum,Harsum,52.2054,9.96,Germany,DE,DEU,Niedersachsen,,11496.0,1276328297
36528,Gräfenhainichen,Grafenhainichen,51.7167,12.4333,Germany,DE,DEU,Sachsen-Anhalt,,11654.0,1276450109
36544,Walldürn,Walldurn,49.5831,9.3681,Germany,DE,DEU,Baden-Württemberg,,11612.0,1276425115
36578,Altdorf,Altdorf,48.5667,12.1167,Germany,DE,DEU,Bayern,,11215.0,1276813399
36580,Geisenfeld,Geisenfeld,48.6667,11.6,Germany,DE,DEU,Bayern,,11569.0,1276340970
36590,Stelle,Stelle,53.3667,10.1167,Germany,DE,DEU,Niedersachsen,,11402.0,1276799891
36607,Billerbeck,Billerbeck,51.9792,7.295,Germany,DE,DEU,Nordrhein-Westfalen,,11566.0,1276001817
36625,Ostrhauderfehn,Ostrhauderfehn,53.1167,7.6167,Germany,DE,DEU,Niedersachsen,,11458.0,1276456715
36626,Eningen unter Achalm,Eningen unter Achalm,48.4831,9.2522,Germany,DE,DEU,Baden-Württemberg,,11199.0,1276247117
36645,Bad Nenndorf,Bad Nenndorf,52.3369,9.3786,Germany,DE,DEU,Niedersachsen,,11189.0,1276123356
36663,Schwaigern,Schwaigern,49.1333,9.05,Germany,DE,DEU,Baden-Württemberg,,11438.0,1276311065
36680,Hallbergmoos,Hallbergmoos,48.3333,11.75,Germany,DE,DEU,Bayern,,11337.0,1276167916
36681,Rudersberg,Rudersberg,48.8856,9.5281,Germany,DE,DEU,Baden-Württemberg,,11382.0,1276269287
36729,Dautphe,Dautphe,50.8583,8.55,Germany,DE,DEU,Hessen,,11475.0,1276569570
36753,Schöningen,Schoningen,52.1333,10.95,Germany,DE,DEU,Niedersachsen,,11306.0,1276898175
36780,Marktheidenfeld,Marktheidenfeld,49.85,9.6,Germany,DE,DEU,Bayern,,11292.0,1276902218
36786,Nauheim,Nauheim,49.9447,8.4548,Germany,DE,DEU,Hessen,,10819.0,1276153324
36821,Bannewitz,Bannewitz,50.9931,13.7167,Germany,DE,DEU,Sachsen,,11157.0,1276329981
36826,Stollberg,Stollberg,50.7083,12.7783,Germany,DE,DEU,Sachsen,,11303.0,1276429853
36832,Werther,Werther,52.075,8.4125,Germany,DE,DEU,Nordrhein-Westfalen,,11274.0,1276520918
36838,Rutesheim,Rutesheim,48.8097,8.945,Germany,DE,DEU,Baden-Württemberg,,10916.0,1276637060
36845,Adendorf,Adendorf,53.2833,10.45,Germany,DE,DEU,Niedersachsen,,10903.0,1276724557
36850,Recke,Recke,52.37,7.7189,Germany,DE,DEU,Nordrhein-Westfalen,,11371.0,1276107083
36858,Schönaich,Schonaich,48.6569,9.0628,Germany,DE,DEU,Baden-Württemberg,,10813.0,1276014009
36860,Trostberg an der Alz,Trostberg an der Alz,48.0167,12.55,Germany,DE,DEU,Bayern,,11355.0,1276546741
36897,Kirchhundem,Kirchhundem,51.1,8.0833,Germany,DE,DEU,Nordrhein-Westfalen,,11485.0,1276082488
36903,Bad Schwalbach,Bad Schwalbach,50.1333,8.0667,Germany,DE,DEU,Hessen,minor,11277.0,1276875328
36907,Wittingen,Wittingen,52.7167,10.7333,Germany,DE,DEU,Niedersachsen,,11503.0,1276184475
36920,Rheinau,Rheinau,48.6678,7.9347,Germany,DE,DEU,Baden-Württemberg,,11395.0,1276702024
36923,Cadolzburg,Cadolzburg,49.45,10.8667,Germany,DE,DEU,Bayern,,11298.0,1276504101
36933,Hasbergen,Hasbergen,52.2167,7.9167,Germany,DE,DEU,Niedersachsen,,11024.0,1276722564
36941,Plankstadt,Plankstadt,49.3933,8.5942,Germany,DE,DEU,Baden-Württemberg,,10321.0,1276993241
36980,Karlsdorf-Neuthard,Karlsdorf-Neuthard,49.1364,8.5439,Germany,DE,DEU,Baden-Württemberg,,10746.0,1276052458
36982,Welzheim,Welzheim,48.8747,9.6344,Germany,DE,DEU,Baden-Württemberg,,11219.0,1276045821
36986,Rothenburg ob der Tauber,Rothenburg ob der Tauber,49.3833,10.1833,Germany,DE,DEU,Bayern,,11243.0,1276993004
36996,Balve,Balve,51.3333,7.8667,Germany,DE,DEU,Nordrhein-Westfalen,,11361.0,1276429587
37031,Ochsenfurt,Ochsenfurt,49.65,10.0667,Germany,DE,DEU,Bayern,,11319.0,1276225092
37069,Prien am Chiemsee,Prien am Chiemsee,47.856,12.3462,Germany,DE,DEU,Bayern,,10950.0,1276129063
37084,Herbolzheim,Herbolzheim,48.2219,7.7775,Germany,DE,DEU,Baden-Württemberg,,11156.0,1276610094
37170,Kall,Kall,50.5497,6.5497,Germany,DE,DEU,Nordrhein-Westfalen,,11264.0,1276548947
37229,Handewitt,Handewitt,54.7667,9.3167,Germany,DE,DEU,Schleswig-Holstein,,11250.0,1276919280
37243,Lauingen,Lauingen,48.5667,10.4333,Germany,DE,DEU,Bayern,,11137.0,1276983214
37255,Westerkappeln,Westerkappeln,52.3153,7.8806,Germany,DE,DEU,Nordrhein-Westfalen,,11249.0,1276848242
37287,Herrsching am Ammersee,Herrsching am Ammersee,48.0,11.1833,Germany,DE,DEU,Bayern,,10843.0,1276350477
37304,Ostbevern,Ostbevern,52.0389,7.8458,Germany,DE,DEU,Nordrhein-Westfalen,,11229.0,1276717272
37329,Eichenzell,Eichenzell,50.4934,9.6961,Germany,DE,DEU,Hessen,,11145.0,1276335851
37354,Mülsen,Mulsen,50.7447,12.5747,Germany,DE,DEU,Sachsen,,11113.0,1276902814
37374,Eisenberg,Eisenberg,50.9667,11.9,Germany,DE,DEU,Thüringen,minor,10885.0,1276013201
37447,Kleinblittersdorf,Kleinblittersdorf,49.1583,7.0381,Germany,DE,DEU,Saarland,,10885.0,1276026284
37465,Drochtersen,Drochtersen,53.7,9.3833,Germany,DE,DEU,Niedersachsen,,11184.0,1276168894
37467,Nieder-Olm,Nieder-Olm,49.9083,8.2028,Germany,DE,DEU,Rheinland-Pfalz,,10348.0,1276571549
37489,Feldkirchen-Westerham,Feldkirchen-Westerham,47.9,11.85,Germany,DE,DEU,Bayern,,11055.0,1276377703
37500,Engen,Engen,47.8528,8.7714,Germany,DE,DEU,Baden-Württemberg,,11101.0,1276209924
37522,Lorch,Lorch,48.7983,9.6883,Germany,DE,DEU,Baden-Württemberg,,10929.0,1276178171
37524,Glückstadt,Gluckstadt,53.7917,9.4219,Germany,DE,DEU,Schleswig-Holstein,,10779.0,1276320912
37525,Kirchseeon,Kirchseeon,48.0731,11.8861,Germany,DE,DEU,Bayern,,10655.0,1276337335
37538,Friedrichsthal,Friedrichsthal,49.3256,7.0961,Germany,DE,DEU,Saarland,,10133.0,1276137098
37561,Kranenburg,Kranenburg,51.7897,6.0072,Germany,DE,DEU,Nordrhein-Westfalen,,11087.0,1276141690
37573,Braunfels,Braunfels,50.5167,8.3833,Germany,DE,DEU,Hessen,,10994.0,1276721051
37617,Gottmadingen,Gottmadingen,47.7356,8.7767,Germany,DE,DEU,Baden-Württemberg,,10750.0,1276476754
37627,Gengenbach,Gengenbach,48.4,8.0167,Germany,DE,DEU,Baden-Württemberg,,11023.0,1276778224
37651,Isselburg,Isselburg,51.8331,6.4667,Germany,DE,DEU,Nordrhein-Westfalen,,10928.0,1276291183
37684,Regen,Regen,48.9667,13.1333,Germany,DE,DEU,Bayern,minor,11001.0,1276612143
37689,Hagen im Bremischen,Hagen im Bremischen,53.3577,8.6456,Germany,DE,DEU,Niedersachsen,,11110.0,1276318696
37707,Barmstedt,Barmstedt,53.7833,9.7667,Germany,DE,DEU,Schleswig-Holstein,,10542.0,1276501444
37711,Osterwieck,Osterwieck,51.9667,10.7167,Germany,DE,DEU,Sachsen-Anhalt,,11103.0,1276571992
37714,Betzdorf,Betzdorf,50.7856,7.8728,Germany,DE,DEU,Rheinland-Pfalz,,10141.0,1276302333
37735,Belzig,Belzig,52.1422,12.5956,Germany,DE,DEU,Brandenburg,,11096.0,1276375390
37746,Flöha,Floha,50.8558,13.0714,Germany,DE,DEU,Sachsen,,10762.0,1276141987
37790,Weinböhla,Weinbohla,51.1667,13.5667,Germany,DE,DEU,Sachsen,,10568.0,1276478682
37799,Hammelburg,Hammelburg,50.1167,9.9,Germany,DE,DEU,Bayern,,11037.0,1276000245
37847,Herxheim,Herxheim,49.1469,8.22,Germany,DE,DEU,Rheinland-Pfalz,,10732.0,1276512469
37854,Goldbach,Goldbach,49.9889,9.1864,Germany,DE,DEU,Bayern,,10171.0,1276681530
37895,Burgstädt,Burgstadt,50.9167,12.8167,Germany,DE,DEU,Sachsen,,10672.0,1276198411
37899,Olbernhau,Olbernhau,50.6667,13.3333,Germany,DE,DEU,Sachsen,,10991.0,1276224877
37922,Donzdorf,Donzdorf,48.6833,9.8167,Germany,DE,DEU,Baden-Württemberg,,10795.0,1276029380
37955,Malente,Malente,54.1667,10.55,Germany,DE,DEU,Schleswig-Holstein,,10895.0,1276687583
37970,Schkopau,Schkopau,51.3833,11.9667,Germany,DE,DEU,Sachsen-Anhalt,,10937.0,1276553925
37973,Schleusingen,Schleusingen,50.5167,10.75,Germany,DE,DEU,Thüringen,,10960.0,1276153970
37975,Stephanskirchen,Stephanskirchen,47.85,12.1833,Germany,DE,DEU,Bayern,,10643.0,1276424384
37990,Gernsheim,Gernsheim,49.75,8.4833,Germany,DE,DEU,Hessen,,10772.0,1276371631
37999,Waldkirchen,Waldkirchen,48.7305,13.6011,Germany,DE,DEU,Bayern,,10901.0,1276702006
38037,Rüthen,Ruthen,51.4933,8.4833,Germany,DE,DEU,Nordrhein-Westfalen,,10957.0,1276776072
38083,Altensteig,Altensteig,48.5864,8.6047,Germany,DE,DEU,Baden-Württemberg,,10806.0,1276878570
38125,Diedorf,Diedorf,48.35,10.7667,Germany,DE,DEU,Bayern,,10667.0,1276299283
38132,Süßen,Sussen,48.6797,9.7575,Germany,DE,DEU,Baden-Württemberg,,10192.0,1276876267
38143,Nörvenich,Norvenich,50.8,6.65,Germany,DE,DEU,Nordrhein-Westfalen,,10816.0,1276001252
38148,Haigerloch,Haigerloch,48.3647,8.805,Germany,DE,DEU,Baden-Württemberg,,10836.0,1276522466
38183,Neuhof,Neuhof,50.4333,9.6167,Germany,DE,DEU,Hessen,,10843.0,1276724879
38207,Bischofswerda,Bischofswerda,51.1275,14.1797,Germany,DE,DEU,Sachsen,,10723.0,1276164300
38214,Bad Iburg,Bad Iburg,52.1592,8.0472,Germany,DE,DEU,Niedersachsen,,10661.0,1276794541
38216,Boizenburg,Boizenburg,53.3667,10.7167,Germany,DE,DEU,Mecklenburg-Vorpommern,,10724.0,1276001527
38226,Burgkirchen an der Alz,Burgkirchen an der Alz,48.1667,12.7167,Germany,DE,DEU,Bayern,,10710.0,1276642803
38245,Ilvesheim,Ilvesheim,49.4725,8.5675,Germany,DE,DEU,Baden-Württemberg,,9346.0,1276902316
38248,Kaufering,Kaufering,48.0833,10.8833,Germany,DE,DEU,Bayern,,10355.0,1276831409
38291,Langenzenn,Langenzenn,49.4944,10.7947,Germany,DE,DEU,Bayern,,10684.0,1276092377
38318,Riedlingen,Riedlingen,48.1553,9.4728,Germany,DE,DEU,Baden-Württemberg,,10741.0,1276567884
38321,Meßstetten,Messstetten,48.1806,8.9625,Germany,DE,DEU,Baden-Württemberg,,10766.0,1276150050
38335,Kenzingen,Kenzingen,48.1917,7.7683,Germany,DE,DEU,Baden-Württemberg,,10614.0,1276334266
38376,Erlenbach am Main,Erlenbach am Main,49.8039,9.1639,Germany,DE,DEU,Bayern,,10256.0,1276645888
38387,Lollar,Lollar,50.6497,8.7044,Germany,DE,DEU,Hessen,,10395.0,1276402462
38401,Hambühren,Hambuhren,52.6333,9.9833,Germany,DE,DEU,Niedersachsen,,10683.0,1276102080
38428,Fürth,Furth,49.6502,8.7803,Germany,DE,DEU,Hessen,,10587.0,1276167147
38481,Bestwig,Bestwig,51.3667,8.4,Germany,DE,DEU,Nordrhein-Westfalen,,10687.0,1276089671
38488,Weingarten,Weingarten,49.0514,8.5306,Germany,DE,DEU,Baden-Württemberg,,10482.0,1276014784
38526,Braunsbedra,Braunsbedra,51.2833,11.9,Germany,DE,DEU,Sachsen-Anhalt,,10678.0,1276157165
38547,Wald-Michelbach,Wald-Michelbach,49.5724,8.8243,Germany,DE,DEU,Hessen,,10664.0,1276767345
38601,Demmin,Demmin,53.905,13.0439,Germany,DE,DEU,Mecklenburg-Vorpommern,,10657.0,1276386093
38611,Bleicherode,Bleicherode,51.4167,10.5667,Germany,DE,DEU,Thüringen,,10419.0,1276520742
38638,Birkenfeld,Birkenfeld,48.8697,8.6361,Germany,DE,DEU,Baden-Württemberg,,10238.0,1276313867
38651,Felsberg,Felsberg,51.1333,9.4167,Germany,DE,DEU,Hessen,,10638.0,1276987745
38662,Köngen,Kongen,48.6819,9.3667,Germany,DE,DEU,Baden-Württemberg,,9975.0,1276029285
38679,Tangerhütte,Tangerhutte,52.4333,11.8,Germany,DE,DEU,Sachsen-Anhalt,,10718.0,1276201487
38690,Böhl-Iggelheim,Bohl-Iggelheim,49.3714,8.3086,Germany,DE,DEU,Rheinland-Pfalz,,10433.0,1276858476
38719,Lichtenau,Lichtenau,51.6,8.8833,Germany,DE,DEU,Nordrhein-Westfalen,,10685.0,1276302835
38745,Dießen am Ammersee,Diessen am Ammersee,47.95,11.1,Germany,DE,DEU,Bayern,,10599.0,1276330622
38799,Wendeburg,Wendeburg,52.3167,10.4,Germany,DE,DEU,Niedersachsen,,10526.0,1276401902
38801,Taufkirchen,Taufkirchen,48.3439,12.1303,Germany,DE,DEU,Bayern,,10550.0,1276593079
38841,Neuenhaus,Neuenhaus,52.5,6.9667,Germany,DE,DEU,Niedersachsen,,10356.0,1276154780
38856,Hilter,Hilter,52.1357,8.1471,Germany,DE,DEU,Niedersachsen,,10480.0,1276002004
38859,Merchweiler,Merchweiler,49.3603,7.06,Germany,DE,DEU,Saarland,,9905.0,1276171496
38863,Markt Indersdorf,Markt Indersdorf,48.3667,11.3667,Germany,DE,DEU,Bayern,,10523.0,1276148696
38870,Burgau,Burgau,48.4322,10.4069,Germany,DE,DEU,Bayern,,10278.0,1276192712
38889,Ruppichteroth,Ruppichteroth,50.8456,7.4881,Germany,DE,DEU,Nordrhein-Westfalen,,10496.0,1276384709
38896,Weilheim an der Teck,Weilheim an der Teck,48.615,9.5386,Germany,DE,DEU,Baden-Württemberg,,10275.0,1276869346
38904,Querfurt,Querfurt,51.3833,11.6,Germany,DE,DEU,Sachsen-Anhalt,,10593.0,1276096185
38929,Morbach,Morbach,49.8167,7.1167,Germany,DE,DEU,Rheinland-Pfalz,,10565.0,1276004908
38939,Altötting,Altotting,48.2267,12.6783,Germany,DE,DEU,Bayern,minor,10119.0,1276161581
38960,Grevesmühlen,Grevesmuhlen,53.8667,11.1667,Germany,DE,DEU,Mecklenburg-Vorpommern,,10440.0,1276634445
38973,Bobenheim-Roxheim,Bobenheim-Roxheim,49.5839,8.3611,Germany,DE,DEU,Rheinland-Pfalz,,10154.0,1276712928
38992,Höchberg,Hochberg,49.7831,9.8817,Germany,DE,DEU,Bayern,,9379.0,1276298566
39021,Aerzen,Aerzen,52.0496,9.2638,Germany,DE,DEU,Niedersachsen,,10510.0,1276826554
39025,Schalksmühle,Schalksmuhle,51.2403,7.5333,Germany,DE,DEU,Nordrhein-Westfalen,,10341.0,1276387569
39026,Gommern,Gommern,52.0667,11.8333,Germany,DE,DEU,Sachsen-Anhalt,,10543.0,1276399095
39056,Wustermark,Wustermark,52.5497,12.9497,Germany,DE,DEU,Brandenburg,,10401.0,1276932359
39074,Wahlstedt,Wahlstedt,53.95,10.2167,Germany,DE,DEU,Schleswig-Holstein,,9958.0,1276000715
39094,Nossen,Nossen,51.05,13.3,Germany,DE,DEU,Sachsen,,10498.0,1276123820
